	2 mm	4 mm	6 mm	8 mm	10 mm	12 mm	14 mm	16 mm	18 mm	20 mm	30 mm	40 mm
13939	33.082551	34.262081	35.250547	36.077645	37.113945	37.893881	38.650397	39.100135	39.604206	39.900429	39.817622	37.026419
13940	33.075728	34.234794	35.23799	36.063416	37.081112	37.875693	38.626492	39.081511	39.587148	39.877915	39.815127	37.002059
13941	33.075728	34.234794	35.23799	36.063416	37.081112	37.875693	38.626492	39.081511	39.587148	39.877915	39.815127	37.002059
13942	33.066502	34.234976	35.244582	36.053325	37.076289	37.885195	38.626231	39.071881	39.584839	39.868327	39.803946	36.996516
13943	33.066502	34.234976	35.244582	36.053325	37.076289	37.885195	38.626231	39.071881	39.584839	39.868327	39.803946	36.996516
13944	33.054339	34.229139	35.223801	36.044987	37.077437	37.868528	38.62305	39.06024	39.579612	39.84786	39.784843	36.993976
13945	33.054339	34.229139	35.223801	36.044987	37.077437	37.868528	38.62305	39.06024	39.579612	39.84786	39.784843	36.993976
13946	33.034114	34.216516	35.201671	36.029646	37.055346	37.847482	38.6019	39.038988	39.556888	39.834696	39.776455	36.976563
13947	33.034114	34.216516	35.201671	36.029646	37.055346	37.847482	38.6019	39.038988	39.556888	39.834696	39.776455	36.976563
13948	33.019175	34.192411	35.206895	36.025442	37.044368	37.845828	38.580233	39.027774	39.54821	39.83057	39.768234	36.979469
13949	33.019175	34.192411	35.206895	36.025442	37.044368	37.845828	38.580233	39.027774	39.54821	39.83057	39.768234	36.979469
13950	33.019173	34.201517	35.198852	36.016954	37.047286	37.832607	38.585881	39.017754	39.540654	39.823016	39.761362	36.961676
13951	33.019173	34.201517	35.198852	36.016954	37.047286	37.832607	38.585881	39.017754	39.540654	39.823016	39.761362	36.961676
13952	33.017866	34.194307	35.191498	36.010898	37.037207	37.830622	38.575133	39.013267	39.538107	39.810915	39.754721	36.95718
13953	33.017866	34.194307	35.191498	36.010898	37.037207	37.830622	38.575133	39.013267	39.538107	39.810915	39.754721	36.95718
13954	33.012266	34.18804	35.191513	36.022676	37.04452	37.823908	38.575603	39.005877	39.524014	39.798872	39.747455	36.966655
13955	33.012266	34.18804	35.191513	36.022676	37.04452	37.823908	38.575603	39.005877	39.524014	39.798872	39.747455	36.966655
13956	32.981328	34.167491	35.17614	35.994628	37.01777	37.807009	38.555039	38.987858	39.511886	39.791298	39.717129	36.943128
13957	32.981328	34.167491	35.17614	35.994628	37.01777	37.807009	38.555039	38.987858	39.511886	39.791298	39.717129	36.943128
13958	32.9791	34.156396	35.163492	35.989944	37.003319	37.798182	38.532864	38.967885	39.488365	39.769603	39.719549	36.926996
13959	32.9791	34.156396	35.163492	35.989944	37.003319	37.798182	38.532864	38.967885	39.488365	39.769603	39.719549	36.926996
13960	32.990932	34.150604	35.153093	35.973661	37.007078	37.784663	38.539807	38.971455	39.482786	39.769712	39.706235	36.916888
13961	32.990932	34.150604	35.153093	35.973661	37.007078	37.784663	38.539807	38.971455	39.482786	39.769712	39.706235	36.916888
13962	32.980638	34.156624	35.15472	35.970083	37.005965	37.782848	38.528219	38.958713	39.475759	39.758137	39.701485	36.915298
13963	32.980638	34.156624	35.15472	35.970083	37.005965	37.782848	38.528219	38.958713	39.475759	39.758137	39.701485	36.915298
13964	32.977147	34.138931	35.147227	35.953333	36.995292	37.776865	38.521204	38.945452	39.471936	39.741802	39.685149	36.914786
13965	32.977147	34.138931	35.147227	35.953333	36.995292	37.776865	38.521204	38.945452	39.471936	39.741802	39.685149	36.914786
13966	32.951847	34.124509	35.125122	35.949893	36.974137	37.769226	38.495067	38.935544	39.453786	39.739128	39.66905	36.893227
13967	32.951847	34.124509	35.125122	35.949893	36.974137	37.769226	38.495067	38.935544	39.453786	39.739128	39.66905	36.893227
13968	32.973916	34.129216	35.136858	35.962354	36.978326	37.762709	38.515422	38.947475	39.465476	39.745355	39.673458	36.904724
13969	32.973916	34.129216	35.136858	35.962354	36.978326	37.762709	38.515422	38.947475	39.465476	39.745355	39.673458	36.904724
13970	32.955458	34.117561	35.117962	35.945924	36.953304	37.752992	38.475857	38.920693	39.447337	39.709245	39.653273	36.883595
13971	32.955458	34.117561	35.117962	35.945924	36.953304	37.752992	38.475857	38.920693	39.447337	39.709245	39.653273	36.883595
13972	32.959545	34.108698	35.113467	35.932054	36.959308	37.734497	38.484131	38.909959	39.440356	39.711822	39.63924	36.872385
13973	32.959545	34.108698	35.113467	35.932054	36.959308	37.734497	38.484131	38.909959	39.440356	39.711822	39.63924	36.872385
13974	32.958053	34.098708	35.092526	35.925734	36.930648	37.717285	38.466672	38.895952	39.414263	39.690741	39.620206	36.849684
13975	32.958053	34.098708	35.092526	35.925734	36.930648	37.717285	38.466672	38.895952	39.414263	39.690741	39.620206	36.849684
13976	32.955275	34.102701	35.098703	35.924925	36.934533	37.727739	38.466679	38.893644	39.416547	39.688701	39.62886	36.865849
13977	32.955275	34.102701	35.098703	35.924925	36.934533	37.727739	38.466679	38.893644	39.416547	39.688701	39.62886	36.865849
13978	32.955498	34.083295	35.082686	35.902813	36.91421	37.699698	38.436361	38.875879	39.392854	39.670248	39.599939	36.841893
13979	32.955498	34.083295	35.082686	35.902813	36.91421	37.699698	38.436361	38.875879	39.392854	39.670248	39.599939	36.841893
13980	32.960614	34.090796	35.084968	35.901625	36.926068	37.700461	38.44547	38.878691	39.396265	39.661144	39.60608	36.851552
13981	32.960614	34.090796	35.084968	35.901625	36.926068	37.700461	38.44547	38.878691	39.396265	39.661144	39.60608	36.851552
13982	32.959529	34.075597	35.069613	35.883712	36.902984	37.687984	38.424923	38.855525	39.370729	39.649948	39.580321	36.821729
13983	32.959529	34.075597	35.069613	35.883712	36.902984	37.687984	38.424923	38.855525	39.370729	39.649948	39.580321	36.821729
13984	32.972824	34.077875	35.067159	35.873202	36.904183	37.683215	38.417693	38.846207	39.371698	39.638403	39.582655	36.825625
13985	32.972824	34.077875	35.067159	35.873202	36.904183	37.683215	38.417693	38.846207	39.371698	39.638403	39.582655	36.825625
13986	32.968089	34.061533	35.053036	35.870357	36.89419	37.666647	38.407258	38.830112	39.343065	39.62047	39.564949	36.796269
13987	32.968089	34.061533	35.053036	35.870357	36.89419	37.666647	38.407258	38.830112	39.343065	39.62047	39.564949	36.796269
13988	32.978956	34.067358	35.048258	35.86293	36.878016	37.65513	38.406595	38.816102	39.339443	39.615712	39.551544	36.810748
13989	32.978956	34.067358	35.048258	35.86293	36.878016	37.65513	38.406595	38.816102	39.339443	39.615712	39.551544	36.810748
13990	32.979128	34.046554	35.033332	35.85723	36.876344	37.652794	38.387842	38.803066	39.321616	39.601757	39.537133	36.797461
13991	32.979128	34.046554	35.033332	35.85723	36.876344	37.652794	38.387842	38.803066	39.321616	39.601757	39.537133	36.797461
13992	32.985533	34.060306	35.041462	35.84653	36.866213	37.645039	38.383874	38.810348	39.326301	39.598477	39.530667	36.788331
13993	32.985533	34.060306	35.041462	35.84653	36.866213	37.645039	38.383874	38.810348	39.326301	39.598477	39.530667	36.788331
13994	32.974462	34.048116	35.019242	35.835501	36.844486	37.625582	38.367645	38.790911	39.302574	39.578169	39.514453	36.782774
13995	32.974462	34.048116	35.019242	35.835501	36.844486	37.625582	38.367645	38.790911	39.302574	39.578169	39.514453	36.782774
13996	32.977243	34.054437	35.016012	35.829482	36.844227	37.626982	38.351668	38.783657	39.303453	39.570856	39.505775	36.759311
13997	32.977243	34.054437	35.016012	35.829482	36.844227	37.626982	38.351668	38.783657	39.303453	39.570856	39.505775	36.759311
13998	32.986914	34.057456	35.021655	35.830898	36.846667	37.623391	38.358205	38.779614	39.297922	39.572835	39.507526	36.763473
13999	32.986914	34.057456	35.021655	35.830898	36.846667	37.623391	38.358205	38.779614	39.297922	39.572835	39.507526	36.763473
14000	32.964713	34.053018	35.005832	35.823728	36.826308	37.604021	38.339469	38.756621	39.28125	39.541604	39.484941	36.748878
14001	32.964713	34.053018	35.005832	35.823728	36.826308	37.604021	38.339469	38.756621	39.28125	39.541604	39.484941	36.748878
14002	32.967648	34.042187	34.996292	35.794649	36.816328	37.584832	38.327679	38.751114	39.271063	39.537791	39.482494	36.742905
14003	32.967648	34.042187	34.996292	35.794649	36.816328	37.584832	38.327679	38.751114	39.271063	39.537791	39.482494	36.742905
14004	32.954158	34.04053	34.996502	35.797104	36.807869	37.586673	38.325611	38.746805	39.265583	39.526168	39.468366	36.733114
14005	32.954158	34.04053	34.996502	35.797104	36.807869	37.586673	38.325611	38.746805	39.265583	39.526168	39.468366	36.733114
14006	32.947133	34.041997	34.990489	35.795143	36.808253	37.583325	38.308681	38.732075	39.247757	39.525868	39.46306	36.721322
14007	32.947133	34.041997	34.990489	35.795143	36.808253	37.583325	38.308681	38.732075	39.247757	39.525868	39.46306	36.721322
14008	32.94676	34.022783	34.988861	35.780299	36.782904	37.567909	38.297263	38.726011	39.230657	39.504677	39.438454	36.720494
14009	32.94676	34.022783	34.988861	35.780299	36.782904	37.567909	38.297263	38.726011	39.230657	39.504677	39.438454	36.720494
14010	32.924674	34.020398	34.970283	35.770612	36.78215	37.550704	38.288992	38.717022	39.206688	39.494139	39.438385	36.705102
14011	32.924674	34.020398	34.970283	35.770612	36.78215	37.550704	38.288992	38.717022	39.206688	39.494139	39.438385	36.705102
14012	32.926397	34.013061	34.971307	35.770365	36.771311	37.534183	38.2727	38.696875	39.202018	39.485374	39.413005	36.69815
14013	32.926397	34.013061	34.971307	35.770365	36.771311	37.534183	38.2727	38.696875	39.202018	39.485374	39.413005	36.69815
14014	32.923038	34.015359	34.977012	35.770375	36.765828	37.551127	38.277704	38.696949	39.209749	39.474898	39.421418	36.693889
14015	32.923038	34.015359	34.977012	35.770375	36.765828	37.551127	38.277704	38.696949	39.209749	39.474898	39.421418	36.693889
14016	32.899236	34.001428	34.954375	35.751216	36.749159	37.530845	38.259919	38.681016	39.188337	39.457587	39.396824	36.682262
14017	32.899236	34.001428	34.954375	35.751216	36.749159	37.530845	38.259919	38.681016	39.188337	39.457587	39.396824	36.682262
14018	32.888889	34.00112	34.948084	35.746569	36.746073	37.514616	38.253875	38.665031	39.174103	39.449274	39.391469	36.669898
14019	32.888889	34.00112	34.948084	35.746569	36.746073	37.514616	38.253875	38.665031	39.174103	39.449274	39.391469	36.669898
14020	32.89116	33.999053	34.955848	35.73994	36.740592	37.511634	38.245213	38.665924	39.184341	39.433794	39.385091	36.66988
14021	32.89116	33.999053	34.955848	35.73994	36.740592	37.511634	38.245213	38.665924	39.184341	39.433794	39.385091	36.66988
14022	32.864751	33.974946	34.930263	35.727517	36.721209	37.484882	38.220388	38.650586	39.157261	39.424015	39.367802	36.654287
14023	32.864751	33.974946	34.930263	35.727517	36.721209	37.484882	38.220388	38.650586	39.157261	39.424015	39.367802	36.654287
14024	32.854392	33.973381	34.930183	35.722758	36.720445	37.494629	38.215296	38.638915	39.159913	39.418929	39.353611	36.643736
14025	32.854392	33.973381	34.930183	35.722758	36.720445	37.494629	38.215296	38.638915	39.159913	39.418929	39.353611	36.643736
14026	32.867336	33.98063	34.936486	35.73479	36.720578	37.498171	38.222719	38.640404	39.151168	39.422475	39.356931	36.640664
14027	32.867336	33.98063	34.936486	35.73479	36.720578	37.498171	38.222719	38.640404	39.151168	39.422475	39.356931	36.640664
14028	32.844132	33.95919	34.924865	35.715212	36.698253	37.474154	38.199286	38.619373	39.142095	39.39975	39.333976	36.623017
14029	32.844132	33.95919	34.924865	35.715212	36.698253	37.474154	38.199286	38.619373	39.142095	39.39975	39.333976	36.623017
14030	32.840796	33.957625	34.913524	35.706342	36.694916	37.479495	38.203016	38.619698	39.129887	39.391641	39.331329	36.624027
14031	32.840796	33.957625	34.913524	35.706342	36.694916	37.479495	38.203016	38.619698	39.129887	39.391641	39.331329	36.624027
14032	32.841477	33.96673	34.926066	35.704472	36.69854	37.469687	38.195928	38.61696	39.133959	39.385243	39.322428	36.63292
14033	32.841477	33.96673	34.926066	35.704472	36.69854	37.469687	38.195928	38.61696	39.133959	39.385243	39.322428	36.63292
14034	32.832062	33.945621	34.916687	35.702578	36.680735	37.456436	38.184753	38.598712	39.121656	39.386371	39.322189	36.617149
14035	32.832062	33.945621	34.916687	35.702578	36.680735	37.456436	38.184753	38.598712	39.121656	39.386371	39.322189	36.617149
14036	32.826139	33.941115	34.908283	35.685293	36.680558	37.453503	38.172502	38.590999	39.106227	39.365711	39.31655	36.607141
14037	32.826139	33.941115	34.908283	35.685293	36.680558	37.453503	38.172502	38.590999	39.106227	39.365711	39.31655	36.607141
14038	32.803408	33.928307	34.881729	35.682552	36.65975	37.440443	38.15719	38.567249	39.082734	39.337898	39.291012	36.582664
14039	32.803408	33.928307	34.881729	35.682552	36.65975	37.440443	38.15719	38.567249	39.082734	39.337898	39.291012	36.582664
14040	32.796942	33.918973	34.871912	35.663643	36.653829	37.410979	38.136695	38.554669	39.064532	39.337226	39.266668	36.574852
14041	32.796942	33.918973	34.871912	35.663643	36.653829	37.410979	38.136695	38.554669	39.064532	39.337226	39.266668	36.574852
14042	32.795057	33.908922	34.874765	35.66297	36.648235	37.416625	38.142273	38.557348	39.070105	39.322542	39.268599	36.564074
14043	32.795057	33.908922	34.874765	35.66297	36.648235	37.416625	38.142273	38.557348	39.070105	39.322542	39.268599	36.564074
14044	32.800742	33.911826	34.883128	35.65879	36.650652	37.414535	38.130105	38.544783	39.053167	39.313573	39.25963	36.565177
14045	32.800742	33.911826	34.883128	35.65879	36.650652	37.414535	38.130105	38.544783	39.053167	39.313573	39.25963	36.565177
14046	32.784647	33.897084	34.848869	35.649097	36.626717	37.395317	38.11167	38.53014	39.033608	39.297206	39.236889	36.552333
14047	32.784647	33.897084	34.848869	35.649097	36.626717	37.395317	38.11167	38.53014	39.033608	39.297206	39.236889	36.552333
14048	32.78014	33.896912	34.86282	35.640932	36.629693	37.400632	38.123073	38.528389	39.041587	39.311783	39.246231	36.554002
14049	32.78014	33.896912	34.86282	35.640932	36.629693	37.400632	38.123073	38.528389	39.041587	39.311783	39.246231	36.554002
14050	32.768599	33.887582	34.853386	35.63413	36.615027	37.383213	38.10273	38.519187	39.021261	39.289869	39.231827	36.548889
14051	32.768599	33.887582	34.853386	35.63413	36.615027	37.383213	38.10273	38.519187	39.021261	39.289869	39.231827	36.548889
14052	32.772131	33.885161	34.84085	35.624862	36.615745	37.375102	38.091827	38.513134	39.009911	39.283301	39.216382	36.537122
14053	32.772131	33.885161	34.84085	35.624862	36.615745	37.375102	38.091827	38.513134	39.009911	39.283301	39.216382	36.537122
14054	32.75193	33.870206	34.837327	35.623405	36.599222	37.376875	38.08239	38.508755	39.008905	39.268412	39.206955	36.528172
14055	32.75193	33.870206	34.837327	35.623405	36.599222	37.376875	38.08239	38.508755	39.008905	39.268412	39.206955	36.528172
14056	32.73623	33.863593	34.812478	35.612235	36.600425	37.350755	38.067413	38.475829	38.995535	39.252768	39.182888	36.51983
14057	32.73623	33.863593	34.812478	35.612235	36.600425	37.350755	38.067413	38.475829	38.995535	39.252768	39.182888	36.51983
14058	32.73161	33.851776	34.818315	35.598382	36.572484	37.339997	38.049991	38.47556	38.986095	39.23377	39.16958	36.51089
14059	32.73161	33.851776	34.818315	35.598382	36.572484	37.339997	38.049991	38.47556	38.986095	39.23377	39.16958	36.51089
14060	32.733568	33.851478	34.81227	35.602195	36.578998	37.344227	38.058091	38.478646	38.979163	39.24118	39.191103	36.513297
14061	32.733568	33.851478	34.81227	35.602195	36.578998	37.344227	38.058091	38.478646	38.979163	39.24118	39.191103	36.513297
14062	32.72747	33.835808	34.796837	35.587235	36.5661	37.326071	38.036096	38.460509	38.966293	39.224671	39.170951	36.491933
14063	32.72747	33.835808	34.796837	35.587235	36.5661	37.326071	38.036096	38.460509	38.966293	39.224671	39.170951	36.491933
14064	32.732888	33.828814	34.798576	35.591671	36.563044	37.320522	38.036007	38.456788	38.952315	39.224581	39.166309	36.493909
14065	32.732888	33.828814	34.798576	35.591671	36.563044	37.320522	38.036007	38.456788	38.952315	39.224581	39.166309	36.493909
14066	32.724133	33.82317	34.788073	35.573476	36.553471	37.324572	38.032143	38.441473	38.947999	39.205699	39.137865	36.472863
14067	32.724133	33.82317	34.788073	35.573476	36.553471	37.324572	38.032143	38.441473	38.947999	39.205699	39.137865	36.472863
14068	32.711387	33.807217	34.777226	35.561203	36.531918	37.29934	38.011758	38.428111	38.932868	39.180555	39.126378	36.458336
14069	32.711387	33.807217	34.777226	35.561203	36.531918	37.29934	38.011758	38.428111	38.932868	39.180555	39.126378	36.458336
14070	32.71034	33.817114	34.763994	35.558752	36.539699	37.291001	38.001755	38.416135	38.933801	39.177846	39.122759	36.461628
14071	32.71034	33.817114	34.763994	35.558752	36.539699	37.291001	38.001755	38.416135	38.933801	39.177846	39.122759	36.461628
14072	32.705276	33.80166	34.769553	35.534187	36.525855	37.286643	38.003424	38.407226	38.916344	39.169498	39.100296	36.445172
14073	32.705276	33.80166	34.769553	35.534187	36.525855	37.286643	38.003424	38.407226	38.916344	39.169498	39.100296	36.445172
14074	32.700938	33.802176	34.760334	35.543381	36.523268	37.283463	37.989903	38.395622	38.915812	39.173291	39.108642	36.450434
14075	32.700938	33.802176	34.760334	35.543381	36.523268	37.283463	37.989903	38.395622	38.915812	39.173291	39.108642	36.450434
14076	32.696613	33.795455	34.75307	35.532103	36.510539	37.266844	37.981065	38.39952	38.899467	39.154446	39.090934	36.43517
14077	32.696613	33.795455	34.75307	35.532103	36.510539	37.266844	37.981065	38.39952	38.899467	39.154446	39.090934	36.43517
14078	32.682797	33.777	34.73562	35.522129	36.488554	37.247841	37.963439	38.376436	38.86865	39.130009	39.076285	36.421858
